                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
  830:  332:stq     | 332:-       | 332:-       | 332:-       | 332:-       
  831:  336:-       | 332:stq     | 332:-       | 332:-       | 332:-       
  832:  336:-       | 336:-       | 332:stq     | 332:-       | 332:-       
  833:  336:-       | 336:-       | 336:-       | 332:stq     | 332:-       BUS_STORE MEM[256] = 69993 accepted 1
  834:  336:-       | 336:-       | 336:-       | 336:-       | 332:stq     
  835:  336:addq    | 336:-       | 336:-       | 336:-       | 336:-       
  836:  340:-       | 336:addq    | 336:-       | 336:-       | 336:-       
  837:  340:-       | 340:-       | 336:addq    | 336:-       | 336:-       
  838:  340:-       | 340:-       | 340:-       | 336:addq    | 336:-       
  839:  340:-       | 340:-       | 340:-       | 340:-       | 336:addq    r0=120  
  840:  340:addq    | 340:-       | 340:-       | 340:-       | 340:-       
  841:  344:-       | 340:addq    | 340:-       | 340:-       | 340:-       
  842:  344:-       | 344:-       | 340:addq    | 340:-       | 340:-       
  843:  344:-       | 344:-       | 344:-       | 340:addq    | 340:-       
  844:  344:-       | 344:-       | 344:-       | 344:-       | 340:addq    r1=264  
  845:  344:addq    | 344:-       | 344:-       | 344:-       | 344:-       
  846:  348:-       | 344:addq    | 344:-       | 344:-       | 344:-       
  847:  348:-       | 348:-       | 344:addq    | 344:-       | 344:-       
  848:  348:-       | 348:-       | 348:-       | 344:addq    | 344:-       
  849:  348:-       | 348:-       | 348:-       | 348:-       | 344:addq    r5=14  
  850:  348:cmpult  | 348:-       | 348:-       | 348:-       | 348:-       
  851:  352:-       | 348:cmpult  | 348:-       | 348:-       | 348:-       
  852:  352:-       | 352:-       | 348:cmpult  | 348:-       | 348:-       
  853:  352:-       | 352:-       | 352:-       | 348:cmpult  | 348:-       
  854:  352:-       | 352:-       | 352:-       | 352:-       | 348:cmpult  r4=1  
  855:  352:bne     | 352:-       | 352:-       | 352:-       | 352:-       
  856:  356:-       | 352:bne     | 352:-       | 352:-       | 352:-       
  857:  356:-       | 356:-       | 352:bne     | 352:-       | 352:-       BUS_LOAD  MEM[352] accepted 1
  858:  356:-       | 356:-       | 356:-       | 352:bne     | 352:-       
  859:  316:-       | 356:-       | 356:-       | 356:-       | 352:bne     
  860:  316:ldq     | 316:-       | 356:-       | 356:-       | 356:-       
  861:  320:-       | 316:ldq     | 316:-       | 356:-       | 356:-       
  862:  320:-       | 320:-       | 316:ldq     | 316:-       | 356:-       
  863:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       BUS_LOAD  MEM[120] accepted 1
  864:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  865:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  866:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  867:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  868:  320:-       | 320:-       | 320:-       | 320:-       | 316:ldq     r2=9  
  869:  320:mulq    | 320:-       | 320:-       | 320:-       | 320:-       
  870:  324:-       | 320:mulq    | 320:-       | 320:-       | 320:-       
  871:  324:-       | 324:-       | 320:mulq    | 320:-       | 320:-       
  872:  324:-       | 324:-       | 324:-       | 320:mulq    | 320:-       
  873:  324:-       | 324:-       | 324:-       | 324:-       | 320:mulq    r2=89991  
  874:  324:ldq     | 324:-       | 324:-       | 324:-       | 324:-       
  875:  328:-       | 324:ldq     | 324:-       | 324:-       | 324:-       
  876:  328:-       | 328:-       | 324:ldq     | 324:-       | 324:-       
  877:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       BUS_LOAD  MEM[264] accepted 1
  878:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  879:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  880:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  881:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  882:  328:-       | 328:-       | 328:-       | 328:-       | 324:ldq     r3=9  
  883:  328:addq    | 328:-       | 328:-       | 328:-       | 328:-       
  884:  332:-       | 328:addq    | 328:-       | 328:-       | 328:-       
  885:  332:-       | 332:-       | 328:addq    | 328:-       | 328:-       
  886:  332:-       | 332:-       | 332:-       | 328:addq    | 328:-       
  887:  332:-       | 332:-       | 332:-       | 332:-       | 328:addq    r2=90000  
  888:  332:stq     | 332:-       | 332:-       | 332:-       | 332:-       
  889:  336:-       | 332:stq     | 332:-       | 332:-       | 332:-       
  890:  336:-       | 336:-       | 332:stq     | 332:-       | 332:-       
  891:  336:-       | 336:-       | 336:-       | 332:stq     | 332:-       BUS_STORE MEM[264] = 90000 accepted 1
  892:  336:-       | 336:-       | 336:-       | 336:-       | 332:stq     
  893:  336:addq    | 336:-       | 336:-       | 336:-       | 336:-       
  894:  340:-       | 336:addq    | 336:-       | 336:-       | 336:-       
  895:  340:-       | 340:-       | 336:addq    | 336:-       | 336:-       
  896:  340:-       | 340:-       | 340:-       | 336:addq    | 336:-       
  897:  340:-       | 340:-       | 340:-       | 340:-       | 336:addq    r0=128  
  898:  340:addq    | 340:-       | 340:-       | 340:-       | 340:-       
  899:  344:-       | 340:addq    | 340:-       | 340:-       | 340:-       
  900:  344:-       | 344:-       | 340:addq    | 340:-       | 340:-       
  901:  344:-       | 344:-       | 344:-       | 340:addq    | 340:-       
  902:  344:-       | 344:-       | 344:-       | 344:-       | 340:addq    r1=272  
  903:  344:addq    | 344:-       | 344:-       | 344:-       | 344:-       
  904:  348:-       | 344:addq    | 344:-       | 344:-       | 344:-       
  905:  348:-       | 348:-       | 344:addq    | 344:-       | 344:-       
  906:  348:-       | 348:-       | 348:-       | 344:addq    | 344:-       
  907:  348:-       | 348:-       | 348:-       | 348:-       | 344:addq    r5=15  
  908:  348:cmpult  | 348:-       | 348:-       | 348:-       | 348:-       
  909:  352:-       | 348:cmpult  | 348:-       | 348:-       | 348:-       
  910:  352:-       | 352:-       | 348:cmpult  | 348:-       | 348:-       
  911:  352:-       | 352:-       | 352:-       | 348:cmpult  | 348:-       
  912:  352:-       | 352:-       | 352:-       | 352:-       | 348:cmpult  r4=1  
  913:  352:bne     | 352:-       | 352:-       | 352:-       | 352:-       
  914:  356:-       | 352:bne     | 352:-       | 352:-       | 352:-       
  915:  356:-       | 356:-       | 352:bne     | 352:-       | 352:-       BUS_LOAD  MEM[352] accepted 1
  916:  356:-       | 356:-       | 356:-       | 352:bne     | 352:-       
  917:  316:-       | 356:-       | 356:-       | 356:-       | 352:bne     
  918:  316:ldq     | 316:-       | 356:-       | 356:-       | 356:-       
  919:  320:-       | 316:ldq     | 316:-       | 356:-       | 356:-       
  920:  320:-       | 320:-       | 316:ldq     | 316:-       | 356:-       
  921:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       BUS_LOAD  MEM[128] accepted 1
  922:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  923:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  924:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  925:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  926:  320:-       | 320:-       | 320:-       | 320:-       | 316:ldq     r2=3  
  927:  320:mulq    | 320:-       | 320:-       | 320:-       | 320:-       
  928:  324:-       | 320:mulq    | 320:-       | 320:-       | 320:-       
  929:  324:-       | 324:-       | 320:mulq    | 320:-       | 320:-       
  930:  324:-       | 324:-       | 324:-       | 320:mulq    | 320:-       
  931:  324:-       | 324:-       | 324:-       | 324:-       | 320:mulq    r2=29997  
  932:  324:ldq     | 324:-       | 324:-       | 324:-       | 324:-       
  933:  328:-       | 324:ldq     | 324:-       | 324:-       | 324:-       
  934:  328:-       | 328:-       | 324:ldq     | 324:-       | 324:-       
  935:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       BUS_LOAD  MEM[272] accepted 1
  936:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  937:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  938:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  939:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  940:  328:-       | 328:-       | 328:-       | 328:-       | 324:ldq     r3=5  
  941:  328:addq    | 328:-       | 328:-       | 328:-       | 328:-       
  942:  332:-       | 328:addq    | 328:-       | 328:-       | 328:-       
  943:  332:-       | 332:-       | 328:addq    | 328:-       | 328:-       
  944:  332:-       | 332:-       | 332:-       | 328:addq    | 328:-       
  945:  332:-       | 332:-       | 332:-       | 332:-       | 328:addq    r2=30002  
  946:  332:stq     | 332:-       | 332:-       | 332:-       | 332:-       
  947:  336:-       | 332:stq     | 332:-       | 332:-       | 332:-       
  948:  336:-       | 336:-       | 332:stq     | 332:-       | 332:-       
  949:  336:-       | 336:-       | 336:-       | 332:stq     | 332:-       BUS_STORE MEM[272] = 30002 accepted 1
  950:  336:-       | 336:-       | 336:-       | 336:-       | 332:stq     
  951:  336:addq    | 336:-       | 336:-       | 336:-       | 336:-       
  952:  340:-       | 336:addq    | 336:-       | 336:-       | 336:-       
  953:  340:-       | 340:-       | 336:addq    | 336:-       | 336:-       
  954:  340:-       | 340:-       | 340:-       | 336:addq    | 336:-       
  955:  340:-       | 340:-       | 340:-       | 340:-       | 336:addq    r0=136  
  956:  340:addq    | 340:-       | 340:-       | 340:-       | 340:-       
  957:  344:-       | 340:addq    | 340:-       | 340:-       | 340:-       
  958:  344:-       | 344:-       | 340:addq    | 340:-       | 340:-       
  959:  344:-       | 344:-       | 344:-       | 340:addq    | 340:-       
  960:  344:-       | 344:-       | 344:-       | 344:-       | 340:addq    r1=280  
  961:  344:addq    | 344:-       | 344:-       | 344:-       | 344:-       
  962:  348:-       | 344:addq    | 344:-       | 344:-       | 344:-       
  963:  348:-       | 348:-       | 344:addq    | 344:-       | 344:-       
  964:  348:-       | 348:-       | 348:-       | 344:addq    | 344:-       
  965:  348:-       | 348:-       | 348:-       | 348:-       | 344:addq    r5=16  
  966:  348:cmpult  | 348:-       | 348:-       | 348:-       | 348:-       
  967:  352:-       | 348:cmpult  | 348:-       | 348:-       | 348:-       
  968:  352:-       | 352:-       | 348:cmpult  | 348:-       | 348:-       
  969:  352:-       | 352:-       | 352:-       | 348:cmpult  | 348:-       
  970:  352:-       | 352:-       | 352:-       | 352:-       | 348:cmpult  r4=1  
  971:  352:bne     | 352:-       | 352:-       | 352:-       | 352:-       
  972:  356:-       | 352:bne     | 352:-       | 352:-       | 352:-       
  973:  356:-       | 356:-       | 352:bne     | 352:-       | 352:-       BUS_LOAD  MEM[352] accepted 1
  974:  356:-       | 356:-       | 356:-       | 352:bne     | 352:-       
  975:  316:-       | 356:-       | 356:-       | 356:-       | 352:bne     
  976:  316:ldq     | 316:-       | 356:-       | 356:-       | 356:-       
  977:  320:-       | 316:ldq     | 316:-       | 356:-       | 356:-       
  978:  320:-       | 320:-       | 316:ldq     | 316:-       | 356:-       
  979:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       BUS_LOAD  MEM[136] accepted 1
  980:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  981:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  982:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  983:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
  984:  320:-       | 320:-       | 320:-       | 320:-       | 316:ldq     r2=2  
  985:  320:mulq    | 320:-       | 320:-       | 320:-       | 320:-       
  986:  324:-       | 320:mulq    | 320:-       | 320:-       | 320:-       
  987:  324:-       | 324:-       | 320:mulq    | 320:-       | 320:-       
  988:  324:-       | 324:-       | 324:-       | 320:mulq    | 320:-       
  989:  324:-       | 324:-       | 324:-       | 324:-       | 320:mulq    r2=19998  
  990:  324:ldq     | 324:-       | 324:-       | 324:-       | 324:-       
  991:  328:-       | 324:ldq     | 324:-       | 324:-       | 324:-       
  992:  328:-       | 328:-       | 324:ldq     | 324:-       | 324:-       
  993:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       BUS_LOAD  MEM[280] accepted 1
  994:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  995:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  996:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  997:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
  998:  328:-       | 328:-       | 328:-       | 328:-       | 324:ldq     r3=0  
  999:  328:addq    | 328:-       | 328:-       | 328:-       | 328:-       
 1000:  332:-       | 328:addq    | 328:-       | 328:-       | 328:-       
 1001:  332:-       | 332:-       | 328:addq    | 328:-       | 328:-       
 1002:  332:-       | 332:-       | 332:-       | 328:addq    | 328:-       
 1003:  332:-       | 332:-       | 332:-       | 332:-       | 328:addq    r2=19998  
 1004:  332:stq     | 332:-       | 332:-       | 332:-       | 332:-       
 1005:  336:-       | 332:stq     | 332:-       | 332:-       | 332:-       
 1006:  336:-       | 336:-       | 332:stq     | 332:-       | 332:-       
 1007:  336:-       | 336:-       | 336:-       | 332:stq     | 332:-       BUS_STORE MEM[280] = 19998 accepted 1
 1008:  336:-       | 336:-       | 336:-       | 336:-       | 332:stq     
 1009:  336:addq    | 336:-       | 336:-       | 336:-       | 336:-       
 1010:  340:-       | 336:addq    | 336:-       | 336:-       | 336:-       
 1011:  340:-       | 340:-       | 336:addq    | 336:-       | 336:-       
 1012:  340:-       | 340:-       | 340:-       | 336:addq    | 336:-       
 1013:  340:-       | 340:-       | 340:-       | 340:-       | 336:addq    r0=144  
 1014:  340:addq    | 340:-       | 340:-       | 340:-       | 340:-       
 1015:  344:-       | 340:addq    | 340:-       | 340:-       | 340:-       
 1016:  344:-       | 344:-       | 340:addq    | 340:-       | 340:-       
 1017:  344:-       | 344:-       | 344:-       | 340:addq    | 340:-       
 1018:  344:-       | 344:-       | 344:-       | 344:-       | 340:addq    r1=288  
 1019:  344:addq    | 344:-       | 344:-       | 344:-       | 344:-       
 1020:  348:-       | 344:addq    | 344:-       | 344:-       | 344:-       
 1021:  348:-       | 348:-       | 344:addq    | 344:-       | 344:-       
 1022:  348:-       | 348:-       | 348:-       | 344:addq    | 344:-       
 1023:  348:-       | 348:-       | 348:-       | 348:-       | 344:addq    r5=17  
 1024:  348:cmpult  | 348:-       | 348:-       | 348:-       | 348:-       
 1025:  352:-       | 348:cmpult  | 348:-       | 348:-       | 348:-       
 1026:  352:-       | 352:-       | 348:cmpult  | 348:-       | 348:-       
 1027:  352:-       | 352:-       | 352:-       | 348:cmpult  | 348:-       
 1028:  352:-       | 352:-       | 352:-       | 352:-       | 348:cmpult  r4=1  
 1029:  352:bne     | 352:-       | 352:-       | 352:-       | 352:-       
 1030:  356:-       | 352:bne     | 352:-       | 352:-       | 352:-       
 1031:  356:-       | 356:-       | 352:bne     | 352:-       | 352:-       BUS_LOAD  MEM[352] accepted 1
 1032:  356:-       | 356:-       | 356:-       | 352:bne     | 352:-       
 1033:  316:-       | 356:-       | 356:-       | 356:-       | 352:bne     
 1034:  316:ldq     | 316:-       | 356:-       | 356:-       | 356:-       
 1035:  320:-       | 316:ldq     | 316:-       | 356:-       | 356:-       
 1036:  320:-       | 320:-       | 316:ldq     | 316:-       | 356:-       
 1037:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       BUS_LOAD  MEM[144] accepted 1
 1038:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
 1039:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
 1040:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
 1041:  320:-       | 320:-       | 320:-       | 316:ldq     | 316:-       
 1042:  320:-       | 320:-       | 320:-       | 320:-       | 316:ldq     r2=3  
 1043:  320:mulq    | 320:-       | 320:-       | 320:-       | 320:-       
 1044:  324:-       | 320:mulq    | 320:-       | 320:-       | 320:-       
 1045:  324:-       | 324:-       | 320:mulq    | 320:-       | 320:-       
 1046:  324:-       | 324:-       | 324:-       | 320:mulq    | 320:-       
 1047:  324:-       | 324:-       | 324:-       | 324:-       | 320:mulq    r2=29997  
 1048:  324:ldq     | 324:-       | 324:-       | 324:-       | 324:-       
 1049:  328:-       | 324:ldq     | 324:-       | 324:-       | 324:-       
 1050:  328:-       | 328:-       | 324:ldq     | 324:-       | 324:-       
 1051:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       BUS_LOAD  MEM[288] accepted 1
 1052:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
 1053:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
 1054:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
 1055:  328:-       | 328:-       | 328:-       | 324:ldq     | 324:-       
 1056:  328:-       | 328:-       | 328:-       | 328:-       | 324:ldq     r3=4  
 1057:  328:addq    | 328:-       | 328:-       | 328:-       | 328:-       
 1058:  332:-       | 328:addq    | 328:-       | 328:-       | 328:-       
 1059:  332:-       | 332:-       | 328:addq    | 328:-       | 328:-       
 1060:  332:-       | 332:-       | 332:-       | 328:addq    | 328:-       
 1061:  332:-       | 332:-       | 332:-       | 332:-       | 328:addq    r2=30001  
 1062:  332:stq     | 332:-       | 332:-       | 332:-       | 332:-       
 1063:  336:-       | 332:stq     | 332:-       | 332:-       | 332:-       
 1064:  336:-       | 336:-       | 332:stq     | 332:-       | 332:-       
 1065:  336:-       | 336:-       | 336:-       | 332:stq     | 332:-       BUS_STORE MEM[288] = 30001 accepted 1
 1066:  336:-       | 336:-       | 336:-       | 336:-       | 332:stq     
 1067:  336:addq    | 336:-       | 336:-       | 336:-       | 336:-       
 1068:  340:-       | 336:addq    | 336:-       | 336:-       | 336:-       
 1069:  340:-       | 340:-       | 336:addq    | 336:-       | 336:-       
 1070:  340:-       | 340:-       | 340:-       | 336:addq    | 336:-       
 1071:  340:-       | 340:-       | 340:-       | 340:-       | 336:addq    r0=152  
 1072:  340:addq    | 340:-       | 340:-       | 340:-       | 340:-       
 1073:  344:-       | 340:addq    | 340:-       | 340:-       | 340:-       
 1074:  344:-       | 344:-       | 340:addq    | 340:-       | 340:-       
 1075:  344:-       | 344:-       | 344:-       | 340:addq    | 340:-       
 1076:  344:-       | 344:-       | 344:-       | 344:-       | 340:addq    r1=296  
 1077:  344:addq    | 344:-       | 344:-       | 344:-       | 344:-       
 1078:  348:-       | 344:addq    | 344:-       | 344:-       | 344:-       
 1079:  348:-       | 348:-       | 344:addq    | 344:-       | 344:-       
 1080:  348:-       | 348:-       | 348:-       | 344:addq    | 344:-       
 1081:  348:-       | 348:-       | 348:-       | 348:-       | 344:addq    r5=18  
 1082:  348:cmpult  | 348:-       | 348:-       | 348:-       | 348:-       
 1083:  352:-       | 348:cmpult  | 348:-       | 348:-       | 348:-       
 1084:  352:-       | 352:-       | 348:cmpult  | 348:-       | 348:-       
 1085:  352:-       | 352:-       | 352:-       | 348:cmpult  | 348:-       
 1086:  352:-       | 352:-       | 352:-       | 352:-       | 348:cmpult  r4=0  
 1087:  352:bne     | 352:-       | 352:-       | 352:-       | 352:-       
 1088:  356:-       | 352:bne     | 352:-       | 352:-       | 352:-       
 1089:  356:-       | 356:-       | 352:bne     | 352:-       | 352:-       BUS_LOAD  MEM[352] accepted 1
 1090:  356:-       | 356:-       | 356:-       | 352:bne     | 352:-       
 1091:  356:-       | 356:-       | 356:-       | 356:-       | 352:bne     
 1092:  356:-       | 356:-       | 356:-       | 356:-       | 356:-       
 1093:  356:-       | 356:-       | 356:-       | 356:-       | 356:-       
 1094:  356:halt    | 356:-       | 356:-       | 356:-       | 356:-       
 1095:  360:-       | 356:halt    | 356:-       | 356:-       | 356:-       
 1096:  360:-       | 360:-       | 356:halt    | 356:-       | 356:-       
 1097:  360:-       | 360:-       | 360:-       | 356:halt    | 356:-       
 1098:  360:-       | 360:-       | 360:-       | 360:-       | 356:halt    
