                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
  517:   80:-       |  80:-       |  80:-       |  76:ldq     |  76:-       
  518:   80:-       |  80:-       |  80:-       |  76:ldq     |  76:-       
  519:   80:-       |  80:-       |  80:-       |  76:ldq     |  76:-       
  520:   80:-       |  80:-       |  80:-       |  76:ldq     |  76:-       
  521:   80:-       |  80:-       |  80:-       |  80:-       |  76:ldq     r1=3  
  522:   80:addq    |  80:-       |  80:-       |  80:-       |  80:-       
  523:   84:-       |  80:addq    |  80:-       |  80:-       |  80:-       
  524:   84:-       |  84:-       |  80:addq    |  80:-       |  80:-       
  525:   84:-       |  84:-       |  84:-       |  80:addq    |  80:-       
  526:   84:-       |  84:-       |  84:-       |  84:-       |  80:addq    r0=5  
  527:   84:ldq     |  84:-       |  84:-       |  84:-       |  84:-       
  528:   88:-       |  84:ldq     |  84:-       |  84:-       |  84:-       
  529:   88:-       |  88:-       |  84:ldq     |  84:-       |  84:-       
  530:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       BUS_LOAD  MEM[4088] accepted 1
  531:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
  532:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
  533:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
  534:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
  535:   88:-       |  88:-       |  88:-       |  88:-       |  84:ldq     r26=12  
  536:   88:addq    |  88:-       |  88:-       |  88:-       |  88:-       
  537:   92:-       |  88:addq    |  88:-       |  88:-       |  88:-       
  538:   92:-       |  92:-       |  88:addq    |  88:-       |  88:-       
  539:   92:-       |  92:-       |  92:-       |  88:addq    |  88:-       
  540:   92:-       |  92:-       |  92:-       |  92:-       |  88:addq    r30=4096  
  541:   92:jsr     |  92:-       |  92:-       |  92:-       |  92:-       
  542:   96:-       |  92:jsr     |  92:-       |  92:-       |  92:-       
  543:   96:-       |  96:-       |  92:jsr     |  92:-       |  92:-       
  544:   96:-       |  96:-       |  96:-       |  92:jsr     |  92:-       
  545:   16:-       |  96:-       |  96:-       |  96:-       |  92:jsr     
  546:   16:lda     |  16:-       |  96:-       |  96:-       |  96:-       
  547:   20:-       |  16:lda     |  16:-       |  96:-       |  96:-       
  548:   20:-       |  20:-       |  16:lda     |  16:-       |  96:-       BUS_LOAD  MEM[16] accepted 1
  549:   20:-       |  20:-       |  20:-       |  16:lda     |  16:-       
  550:   20:-       |  20:-       |  20:-       |  20:-       |  16:lda     r1=1024  
  551:   20:-       |  20:-       |  20:-       |  20:-       |  20:-       
  552:   20:-       |  20:-       |  20:-       |  20:-       |  20:-       
  553:   20:stq     |  20:-       |  20:-       |  20:-       |  20:-       
  554:   24:-       |  20:stq     |  20:-       |  20:-       |  20:-       
  555:   24:-       |  24:-       |  20:stq     |  20:-       |  20:-       
  556:   24:-       |  24:-       |  24:-       |  20:stq     |  20:-       BUS_STORE MEM[1024] = 5 accepted 1
  557:   24:-       |  24:-       |  24:-       |  24:-       |  20:stq     
  558:   24:halt    |  24:-       |  24:-       |  24:-       |  24:-       
  559:   28:-       |  24:halt    |  24:-       |  24:-       |  24:-       
  560:   28:-       |  28:-       |  24:halt    |  24:-       |  24:-       
  561:   28:-       |  28:-       |  28:-       |  24:halt    |  24:-       
  562:   28:-       |  28:-       |  28:-       |  28:-       |  24:halt    
